landmark,mean_l2,median_l2,std_l2,p90_l2,study_name,task_name,run_name,checkpoint_step,embedding_key,pooling,embedding_dim,ssl_method,init_mode,best_epoch,best_val_mean_l2,model_family,model_arch,patch_size,pretrain_data,feature_kind,objective,init,scale,task_family,paper_scope
iris_centroid,4.091495990753174,3.754498958587648,2.2909419536590576,7.153054714202881,followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-1m-lejepa-seginit-50ksteps,50000,backbone,g2,8192,lejepa,seg_init,736,4.8324360847473145,,,,,,lejepa,,1m,within,False
iris_inferior,4.634296894073486,4.167050361633302,2.63762640953064,8.139156341552733,followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-1m-lejepa-seginit-50ksteps,50000,backbone,g2,8192,lejepa,seg_init,736,4.8324360847473145,,,,,,lejepa,,1m,within,False
iris_superior,4.267571926116943,4.0284833908081055,2.2950575351715092,7.5482635498046875,followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-1m-lejepa-seginit-50ksteps,50000,backbone,g2,8192,lejepa,seg_init,736,4.8324360847473145,,,,,,lejepa,,1m,within,False
lateral_canthus,6.0542426109313965,5.5114593505859375,3.1922309398651123,10.059773445129396,followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-1m-lejepa-seginit-50ksteps,50000,backbone,g2,8192,lejepa,seg_init,736,4.8324360847473145,,,,,,lejepa,,1m,within,False
lid_inferior,4.324064254760741,4.186960220336913,2.167543649673462,6.905776023864746,followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-1m-lejepa-seginit-50ksteps,50000,backbone,g2,8192,lejepa,seg_init,736,4.8324360847473145,,,,,,lejepa,,1m,within,False
lid_superior,6.3587403297424325,5.4542236328125,4.243027210235597,11.608261108398438,followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-1m-lejepa-seginit-50ksteps,50000,backbone,g2,8192,lejepa,seg_init,736,4.8324360847473145,,,,,,lejepa,,1m,within,False
medial_canthus,6.868146896362305,5.760937690734862,4.1191391944885245,12.060606002807615,followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-1m-lejepa-seginit-50ksteps,50000,backbone,g2,8192,lejepa,seg_init,736,4.8324360847473145,,,,,,lejepa,,1m,within,False
sclera_inferior,5.296141147613525,4.517630100250244,3.3362860679626465,9.707114219665527,followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-1m-lejepa-seginit-50ksteps,50000,backbone,g2,8192,lejepa,seg_init,736,4.8324360847473145,,,,,,lejepa,,1m,within,False
sclera_superior,4.301536083221436,4.147918701171875,2.1706006526947017,6.873692512512207,followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-1m-lejepa-seginit-50ksteps,50000,backbone,g2,8192,lejepa,seg_init,736,4.8324360847473145,,,,,,lejepa,,1m,within,False
iris_centroid,7.284829139709473,6.65570878982544,4.4824485778808585,13.441427230834961,followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-10k-vicreg-seginit-50ksteps,50000,backbone,g2,8192,vicreg,seg_init,996,8.221552848815918,,,,,,vicreg,,10k,within,False
iris_inferior,8.218173027038574,7.133749485015869,4.999566555023193,15.2484769821167,followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-10k-vicreg-seginit-50ksteps,50000,backbone,g2,8192,vicreg,seg_init,996,8.221552848815918,,,,,,vicreg,,10k,within,False
iris_superior,6.909455299377441,5.899709701538086,4.202645778656007,12.3807954788208,followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-10k-vicreg-seginit-50ksteps,50000,backbone,g2,8192,vicreg,seg_init,996,8.221552848815918,,,,,,vicreg,,10k,within,False
lateral_canthus,9.036598205566406,8.01103687286377,5.310037136077881,17.333036422729492,followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-10k-vicreg-seginit-50ksteps,50000,backbone,g2,8192,vicreg,seg_init,996,8.221552848815918,,,,,,vicreg,,10k,within,False
lid_inferior,7.289222240447997,6.836060047149657,4.6023783683776855,13.815924644470215,followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-10k-vicreg-seginit-50ksteps,50000,backbone,g2,8192,vicreg,seg_init,996,8.221552848815918,,,,,,vicreg,,10k,within,False
lid_superior,8.951949119567871,7.143778800964356,5.675222396850586,16.390573501586914,followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-10k-vicreg-seginit-50ksteps,50000,backbone,g2,8192,vicreg,seg_init,996,8.221552848815918,,,,,,vicreg,,10k,within,False
medial_canthus,11.530743598937988,9.786754608154297,7.426755428314209,21.317779541015625,followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-10k-vicreg-seginit-50ksteps,50000,backbone,g2,8192,vicreg,seg_init,996,8.221552848815918,,,,,,vicreg,,10k,within,False
sclera_inferior,8.230517387390138,7.472507953643799,5.1244025230407715,15.607187271118164,followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-10k-vicreg-seginit-50ksteps,50000,backbone,g2,8192,vicreg,seg_init,996,8.221552848815918,,,,,,vicreg,,10k,within,False
sclera_superior,7.294435977935791,6.575315475463867,4.622295379638672,13.804832458496096,followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-10k-vicreg-seginit-50ksteps,50000,backbone,g2,8192,vicreg,seg_init,996,8.221552848815918,,,,,,vicreg,,10k,within,False
iris_centroid,4.709761142730713,4.405791759490967,2.7757599353790283,7.8984313011169425,followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-100k-vicreg-seginit-50ksteps,50000,backbone,g2,8192,vicreg,seg_init,1000,5.503504276275635,,,,,,vicreg,,100k,within,False
iris_inferior,5.2748188972473145,4.856025695800781,2.8777377605438232,8.831843376159668,followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-100k-vicreg-seginit-50ksteps,50000,backbone,g2,8192,vicreg,seg_init,1000,5.503504276275635,,,,,,vicreg,,100k,within,False
iris_superior,4.784927845001222,4.62587833404541,2.88368558883667,7.859269618988037,followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-100k-vicreg-seginit-50ksteps,50000,backbone,g2,8192,vicreg,seg_init,1000,5.503504276275635,,,,,,vicreg,,100k,within,False
lateral_canthus,6.231921195983888,5.427767753601074,3.6573638916015625,10.737065315246582,followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-100k-vicreg-seginit-50ksteps,50000,backbone,g2,8192,vicreg,seg_init,1000,5.503504276275635,,,,,,vicreg,,100k,within,False
lid_inferior,4.630616664886475,4.26387882232666,3.0841758251190186,7.4941229820251465,followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-100k-vicreg-seginit-50ksteps,50000,backbone,g2,8192,vicreg,seg_init,1000,5.503504276275635,,,,,,vicreg,,100k,within,False
lid_superior,6.966799736022949,5.602092742919922,4.841432571411133,13.975899696350098,followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-100k-vicreg-seginit-50ksteps,50000,backbone,g2,8192,vicreg,seg_init,1000,5.503504276275635,,,,,,vicreg,,100k,within,False
medial_canthus,6.911200523376465,6.178774356842041,4.088247299194337,11.566798210144045,followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-100k-vicreg-seginit-50ksteps,50000,backbone,g2,8192,vicreg,seg_init,1000,5.503504276275635,,,,,,vicreg,,100k,within,False
sclera_inferior,5.4681549072265625,4.9175519943237305,3.4668731689453125,10.027796745300293,followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-100k-vicreg-seginit-50ksteps,50000,backbone,g2,8192,vicreg,seg_init,1000,5.503504276275635,,,,,,vicreg,,100k,within,False
sclera_superior,4.628764152526856,4.256202220916748,3.0872194766998287,7.433690071105957,followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-100k-vicreg-seginit-50ksteps,50000,backbone,g2,8192,vicreg,seg_init,1000,5.503504276275635,,,,,,vicreg,,100k,within,False
iris_centroid,4.4253644943237305,3.9011361598968506,2.6334002017974854,7.832872867584228,followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-1m-vicreg-seginit-50ksteps,50000,backbone,g2,8192,vicreg,seg_init,774,5.09056282043457,,,,,,vicreg,,1m,within,False
iris_inferior,4.896183490753174,4.094040870666504,2.998347759246826,8.997669219970703,followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-1m-vicreg-seginit-50ksteps,50000,backbone,g2,8192,vicreg,seg_init,774,5.09056282043457,,,,,,vicreg,,1m,within,False
iris_superior,4.5563693046569815,4.143016815185547,2.549753427505493,7.448648452758789,followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-1m-vicreg-seginit-50ksteps,50000,backbone,g2,8192,vicreg,seg_init,774,5.09056282043457,,,,,,vicreg,,1m,within,False
lateral_canthus,6.130734443664551,5.272414207458496,3.64615249633789,10.329221725463867,followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-1m-vicreg-seginit-50ksteps,50000,backbone,g2,8192,vicreg,seg_init,774,5.09056282043457,,,,,,vicreg,,1m,within,False
lid_inferior,4.26043176651001,3.826645851135254,2.6291487216949463,7.533629417419434,followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-1m-vicreg-seginit-50ksteps,50000,backbone,g2,8192,vicreg,seg_init,774,5.09056282043457,,,,,,vicreg,,1m,within,False
lid_superior,6.5493621826171875,5.777276039123535,4.100733280181885,11.618277549743652,followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-1m-vicreg-seginit-50ksteps,50000,backbone,g2,8192,vicreg,seg_init,774,5.09056282043457,,,,,,vicreg,,1m,within,False
medial_canthus,6.862343788146973,6.495917320251465,4.01132869720459,12.205527305603027,followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-1m-vicreg-seginit-50ksteps,50000,backbone,g2,8192,vicreg,seg_init,774,5.09056282043457,,,,,,vicreg,,1m,within,False
sclera_inferior,5.357301235198975,4.718119144439697,3.2729287147521973,9.413883209228516,followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-1m-vicreg-seginit-50ksteps,50000,backbone,g2,8192,vicreg,seg_init,774,5.09056282043457,,,,,,vicreg,,1m,within,False
sclera_superior,4.263805866241455,3.840982675552368,2.6058480739593506,7.485645294189452,followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-1m-vicreg-seginit-50ksteps,50000,backbone,g2,8192,vicreg,seg_init,774,5.09056282043457,,,,,,vicreg,,1m,within,False
iris_centroid,4.958639144897461,4.311483860015868,3.135364532470703,9.06085205078125,followup_50k_landmark_probe,cfd_within,baseline-random,0,backbone,g4,32768,baseline,random,327,8.979241371154785,,,,,,baseline,random,baseline,within,True
iris_inferior,5.285132884979248,4.578976631164551,3.1563174724578857,9.06615161895752,followup_50k_landmark_probe,cfd_within,baseline-random,0,backbone,g4,32768,baseline,random,327,8.979241371154785,,,,,,baseline,random,baseline,within,True
iris_superior,5.162981986999512,4.602948188781738,3.2394733428955083,9.62074089050293,followup_50k_landmark_probe,cfd_within,baseline-random,0,backbone,g4,32768,baseline,random,327,8.979241371154785,,,,,,baseline,random,baseline,within,True
lateral_canthus,20.93427276611328,15.04694366455078,18.135128021240234,45.51425552368164,followup_50k_landmark_probe,cfd_within,baseline-random,0,backbone,g4,32768,baseline,random,327,8.979241371154785,,,,,,baseline,random,baseline,within,True
lid_inferior,5.199221134185791,4.770956039428711,2.9920074939727783,8.991911888122559,followup_50k_landmark_probe,cfd_within,baseline-random,0,backbone,g4,32768,baseline,random,327,8.979241371154785,,,,,,baseline,random,baseline,within,True
lid_superior,7.590843677520753,6.483452796936035,4.583993434906006,14.057361602783205,followup_50k_landmark_probe,cfd_within,baseline-random,0,backbone,g4,32768,baseline,random,327,8.979241371154785,,,,,,baseline,random,baseline,within,True
medial_canthus,24.04041862487793,14.396526336669922,22.77462959289551,55.042198181152344,followup_50k_landmark_probe,cfd_within,baseline-random,0,backbone,g4,32768,baseline,random,327,8.979241371154785,,,,,,baseline,random,baseline,within,True
sclera_inferior,5.579806327819824,4.709559440612793,3.8150947093963614,9.818105697631836,followup_50k_landmark_probe,cfd_within,baseline-random,0,backbone,g4,32768,baseline,random,327,8.979241371154785,,,,,,baseline,random,baseline,within,True
sclera_superior,5.221902847290039,4.7970805168151855,2.982671022415161,9.210217475891113,followup_50k_landmark_probe,cfd_within,baseline-random,0,backbone,g4,32768,baseline,random,327,8.979241371154785,,,,,,baseline,random,baseline,within,True
iris_centroid,4.965723991394043,4.543767929077148,2.6459178924560547,9.083366394042967,followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-10k-infonce-random-50ksteps,50000,backbone,g4,32768,infonce,random,347,4.309503078460693,,,,,,infonce,random,10k,within,True
iris_inferior,5.558974266052246,5.165420055389403,2.95759654045105,10.304418563842773,followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-10k-infonce-random-50ksteps,50000,backbone,g4,32768,infonce,random,347,4.309503078460693,,,,,,infonce,random,10k,within,True
iris_superior,4.914582252502441,4.6353797912597665,2.814913988113404,8.693199157714844,followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-10k-infonce-random-50ksteps,50000,backbone,g4,32768,infonce,random,347,4.309503078460693,,,,,,infonce,random,10k,within,True
lateral_canthus,6.553225517272949,5.631203651428223,3.9405133724212646,11.572158813476562,followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-10k-infonce-random-50ksteps,50000,backbone,g4,32768,infonce,random,347,4.309503078460693,,,,,,infonce,random,10k,within,True
lid_inferior,4.8380465507507315,4.342268943786621,2.7760133743286133,9.461803436279297,followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-10k-infonce-random-50ksteps,50000,backbone,g4,32768,infonce,random,347,4.309503078460693,,,,,,infonce,random,10k,within,True
lid_superior,5.049233436584473,4.244916915893556,3.1730251312255864,9.645574569702148,followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-10k-infonce-random-50ksteps,50000,backbone,g4,32768,infonce,random,347,4.309503078460693,,,,,,infonce,random,10k,within,True
medial_canthus,6.295788288116455,5.688220024108888,3.47354507446289,11.217848777770996,followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-10k-infonce-random-50ksteps,50000,backbone,g4,32768,infonce,random,347,4.309503078460693,,,,,,infonce,random,10k,within,True
sclera_inferior,5.725222110748291,4.901681900024414,3.5621984004974365,10.98714828491211,followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-10k-infonce-random-50ksteps,50000,backbone,g4,32768,infonce,random,347,4.309503078460693,,,,,,infonce,random,10k,within,True
sclera_superior,4.790350914001465,4.433485507965088,2.753222942352295,9.406813621520996,followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-10k-infonce-random-50ksteps,50000,backbone,g4,32768,infonce,random,347,4.309503078460693,,,,,,infonce,random,10k,within,True
iris_centroid,3.3559110164642334,2.7814078330993652,2.0701699256896973,6.409614086151122,followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-100k-infonce-random-50ksteps,50000,backbone,g4,32768,infonce,random,197,3.83331036567688,,,,,,infonce,random,100k,within,True
iris_inferior,3.9974782466888414,3.5704150199890137,2.324406623840332,7.620704650878906,followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-100k-infonce-random-50ksteps,50000,backbone,g4,32768,infonce,random,197,3.83331036567688,,,,,,infonce,random,100k,within,True
iris_superior,3.4481332302093506,2.9107351303100586,2.104214191436768,6.412617206573486,followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-100k-infonce-random-50ksteps,50000,backbone,g4,32768,infonce,random,197,3.83331036567688,,,,,,infonce,random,100k,within,True
lateral_canthus,5.059244155883789,4.605368614196777,3.0240070819854736,8.716339111328125,followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-100k-infonce-random-50ksteps,50000,backbone,g4,32768,infonce,random,197,3.83331036567688,,,,,,infonce,random,100k,within,True
lid_inferior,3.1463222503662114,2.728090763092041,1.8021742105484009,5.482168197631836,followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-100k-infonce-random-50ksteps,50000,backbone,g4,32768,infonce,random,197,3.83331036567688,,,,,,infonce,random,100k,within,True
lid_superior,3.7169001102447514,3.1936626434326167,2.4455268383026123,7.1239094734191895,followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-100k-infonce-random-50ksteps,50000,backbone,g4,32768,infonce,random,197,3.83331036567688,,,,,,infonce,random,100k,within,True
medial_canthus,6.3717780113220215,5.8383216857910165,3.293135643005371,10.654851913452148,followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-100k-infonce-random-50ksteps,50000,backbone,g4,32768,infonce,random,197,3.83331036567688,,,,,,infonce,random,100k,within,True
sclera_inferior,3.9716472625732417,3.431995391845703,2.428653717041016,7.115340709686278,followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-100k-infonce-random-50ksteps,50000,backbone,g4,32768,infonce,random,197,3.83331036567688,,,,,,infonce,random,100k,within,True
sclera_superior,3.1622562408447266,2.7412266731262207,1.8568174839019769,5.509100914001465,followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-100k-infonce-random-50ksteps,50000,backbone,g4,32768,infonce,random,197,3.83331036567688,,,,,,infonce,random,100k,within,True
iris_centroid,4.719933032989502,4.309043884277344,2.454259157180786,7.875925064086914,followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-1m-infonce-random-50ksteps,50000,backbone,g4,32768,infonce,random,180,4.044797420501709,,,,,,infonce,random,1m,within,True
iris_inferior,4.925142765045166,4.558867454528809,2.7944445610046387,8.742127418518066,followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-1m-infonce-random-50ksteps,50000,backbone,g4,32768,infonce,random,180,4.044797420501709,,,,,,infonce,random,1m,within,True
iris_superior,4.62672233581543,4.266290187835693,2.3364474773406982,7.886493682861327,followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-1m-infonce-random-50ksteps,50000,backbone,g4,32768,infonce,random,180,4.044797420501709,,,,,,infonce,random,1m,within,True
lateral_canthus,5.929047584533691,5.676756858825684,3.3458878993988037,9.852461814880373,followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-1m-infonce-random-50ksteps,50000,backbone,g4,32768,infonce,random,180,4.044797420501709,,,,,,infonce,random,1m,within,True
lid_inferior,4.51446008682251,4.202808380126953,2.516474723815918,7.38936710357666,followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-1m-infonce-random-50ksteps,50000,backbone,g4,32768,infonce,random,180,4.044797420501709,,,,,,infonce,random,1m,within,True
lid_superior,4.827675342559815,4.356783866882323,2.7468852996826167,8.367712020874022,followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-1m-infonce-random-50ksteps,50000,backbone,g4,32768,infonce,random,180,4.044797420501709,,,,,,infonce,random,1m,within,True
