step,epoch,lr,world_size,bs,loss,nce_12,nce_21,tau,gather,bs_local,bs_global_view,run_name,scale,objective,init,reg,sim,sigreg,V,inv,var,cov
15300,5,0.000493155445264977,3,128,6.008559226989746,,,,,,,geometry-fixedcompute-1m-vicreg-imagenet-50ksteps,1m,vicreg,imagenet,,,,2.0,0.17005357146263123,0.00830078125,1.5501883029937744
15400,5,0.0004926604493838346,3,128,7.279788970947266,,,,,,,geometry-fixedcompute-1m-vicreg-imagenet-50ksteps,1m,vicreg,imagenet,,,,2.0,0.21939554810523987,0.0089111328125,1.57224440574646
15500,5,0.0004921484403027254,3,128,7.867907524108887,,,,,,,geometry-fixedcompute-1m-vicreg-imagenet-50ksteps,1m,vicreg,imagenet,,,,2.0,0.24415355920791626,0.00811767578125,1.560943365097046
15600,5,0.0004916194539562103,3,128,7.608551502227783,,,,,,,geometry-fixedcompute-1m-vicreg-imagenet-50ksteps,1m,vicreg,imagenet,,,,2.0,0.2340141385793686,0.00775146484375,1.5648388862609863
15700,6,0.0004910735274703725,3,128,6.62376594543457,,,,,,,geometry-fixedcompute-1m-vicreg-imagenet-50ksteps,1m,vicreg,imagenet,,,,2.0,0.1923370659351349,0.008544921875,1.6014721393585205
15800,6,0.0004905106991602119,3,128,8.506589889526367,,,,,,,geometry-fixedcompute-1m-vicreg-imagenet-50ksteps,1m,vicreg,imagenet,,,,2.0,0.27162012457847595,0.0087890625,1.4963605403900146
15900,6,0.0004899310085269574,3,128,5.899532794952393,,,,,,,geometry-fixedcompute-1m-vicreg-imagenet-50ksteps,1m,vicreg,imagenet,,,,2.0,0.1633591651916504,0.0089111328125,1.5928972959518433
16000,6,0.0004893344962552931,3,128,6.625497341156006,,,,,,,geometry-fixedcompute-1m-vicreg-imagenet-50ksteps,1m,vicreg,imagenet,,,,2.0,0.1965697854757309,0.0078125,1.5159400701522827
16100,6,0.0004887212042105043,3,128,6.638186454772949,,,,,,,geometry-fixedcompute-1m-vicreg-imagenet-50ksteps,1m,vicreg,imagenet,,,,2.0,0.1882878690958023,0.00836181640625,1.7220052480697632
16200,6,0.0004880911754355366,3,128,6.897669792175293,,,,,,,geometry-fixedcompute-1m-vicreg-imagenet-50ksteps,1m,vicreg,imagenet,,,,2.0,0.20720137655735016,0.009033203125,1.492048978805542
16300,6,0.00048744445414798296,3,128,6.643032550811768,,,,,,,geometry-fixedcompute-1m-vicreg-imagenet-50ksteps,1m,vicreg,imagenet,,,,2.0,0.18797169625759125,0.008056640625,1.7425683736801147
16400,6,0.0004867810857369673,3,128,5.973044395446777,,,,,,,geometry-fixedcompute-1m-vicreg-imagenet-50ksteps,1m,vicreg,imagenet,,,,2.0,0.16799798607826233,0.00775146484375,1.579735279083252
16500,6,0.0004861011167599691,3,128,8.450002670288086,,,,,,,geometry-fixedcompute-1m-vicreg-imagenet-50ksteps,1m,vicreg,imagenet,,,,2.0,0.26889026165008545,0.00775146484375,1.5343862771987915
16600,6,0.00048540459493955193,3,128,6.822104454040527,,,,,,,geometry-fixedcompute-1m-vicreg-imagenet-50ksteps,1m,vicreg,imagenet,,,,2.0,0.19746440649032593,0.00823974609375,1.6794395446777344
16700,6,0.0004846915691600154,3,128,6.1401519775390625,,,,,,,geometry-fixedcompute-1m-vicreg-imagenet-50ksteps,1m,vicreg,imagenet,,,,2.0,0.1716059148311615,0.00750732421875,1.6625044345855713
16800,6,0.0004839620894639634,3,128,6.751039028167725,,,,,,,geometry-fixedcompute-1m-vicreg-imagenet-50ksteps,1m,vicreg,imagenet,,,,2.0,0.19383695721626282,0.00830078125,1.6980839967727661
16900,6,0.0004832162070487937,3,128,7.0517072677612305,,,,,,,geometry-fixedcompute-1m-vicreg-imagenet-50ksteps,1m,vicreg,imagenet,,,,2.0,0.21113801002502441,0.007568359375,1.5838043689727783
17000,6,0.00048245397426310144,3,128,6.98240852355957,,,,,,,geometry-fixedcompute-1m-vicreg-imagenet-50ksteps,1m,vicreg,imagenet,,,,2.0,0.2103962004184723,0.007293701171875,1.5398863554000854
17100,6,0.00048167544460300815,3,128,6.231343746185303,,,,,,,geometry-fixedcompute-1m-vicreg-imagenet-50ksteps,1m,vicreg,imagenet,,,,2.0,0.17654377222061157,0.007537841796875,1.6292730569839478
17200,6,0.000480880672708406,3,128,5.700867652893066,,,,,,,geometry-fixedcompute-1m-vicreg-imagenet-50ksteps,1m,vicreg,imagenet,,,,2.0,0.15850046277046204,0.007568359375,1.5489027500152588
17300,6,0.0004800697143591227,3,128,6.347075462341309,,,,,,,geometry-fixedcompute-1m-vicreg-imagenet-50ksteps,1m,vicreg,imagenet,,,,2.0,0.18283340334892273,0.00885009765625,1.554560661315918
17400,6,0.00047924262647100767,3,128,6.5204291343688965,,,,,,,geometry-fixedcompute-1m-vicreg-imagenet-50ksteps,1m,vicreg,imagenet,,,,2.0,0.19038450717926025,0.00927734375,1.5283946990966797
17500,6,0.00047839946709193616,3,128,6.191896438598633,,,,,,,geometry-fixedcompute-1m-vicreg-imagenet-50ksteps,1m,vicreg,imagenet,,,,2.0,0.17619596421718597,0.007476806640625,1.6004736423492432
17600,6,0.00047754029539773707,3,128,6.058167457580566,,,,,,,geometry-fixedcompute-1m-vicreg-imagenet-50ksteps,1m,vicreg,imagenet,,,,2.0,0.16874152421951294,0.0072021484375,1.659941554069519
17700,6,0.00047666517168803757,3,128,6.3210039138793945,,,,,,,geometry-fixedcompute-1m-vicreg-imagenet-50ksteps,1m,vicreg,imagenet,,,,2.0,0.17233681678771973,0.00872802734375,1.7948105335235596
17800,6,0.0004757741573820327,3,128,6.837169647216797,,,,,,,geometry-fixedcompute-1m-vicreg-imagenet-50ksteps,1m,vicreg,imagenet,,,,2.0,0.20235510170459747,0.00726318359375,1.5966514348983765
17900,6,0.00047486731501417427,3,128,5.098729610443115,,,,,,,geometry-fixedcompute-1m-vicreg-imagenet-50ksteps,1m,vicreg,imagenet,,,,2.0,0.13138608634471893,0.00750732421875,1.6265772581100464
18000,6,0.00047394470822978196,3,128,6.986430644989014,,,,,,,geometry-fixedcompute-1m-vicreg-imagenet-50ksteps,1m,vicreg,imagenet,,,,2.0,0.19961148500442505,0.008544921875,1.7822762727737427
18100,6,0.00047300640178057646,3,128,6.563144683837891,,,,,,,geometry-fixedcompute-1m-vicreg-imagenet-50ksteps,1m,vicreg,imagenet,,,,2.0,0.19351176917552948,0.00701904296875,1.5495692491531372
18200,6,0.0004720524615201351,3,128,6.4557085037231445,,,,,,,geometry-fixedcompute-1m-vicreg-imagenet-50ksteps,1m,vicreg,imagenet,,,,2.0,0.19096830487251282,0.00823974609375,1.4754459857940674
18300,7,0.0004710829543992701,3,128,6.641663074493408,,,,,,,geometry-fixedcompute-1m-vicreg-imagenet-50ksteps,1m,vicreg,imagenet,,,,2.0,0.19855020940303802,0.00775146484375,1.4845484495162964
18400,7,0.0004700979484613289,3,128,5.941570281982422,,,,,,,geometry-fixedcompute-1m-vicreg-imagenet-50ksteps,1m,vicreg,imagenet,,,,2.0,0.15434563159942627,0.007568359375,1.8934763669967651
18500,7,0.0004690975128374195,3,128,6.703756332397461,,,,,,,geometry-fixedcompute-1m-vicreg-imagenet-50ksteps,1m,vicreg,imagenet,,,,2.0,0.1999913454055786,0.00726318359375,1.5223320722579956
18600,7,0.00046808171774155875,3,128,6.022655487060547,,,,,,,geometry-fixedcompute-1m-vicreg-imagenet-50ksteps,1m,vicreg,imagenet,,,,2.0,0.1763746291399002,0.006591796875,1.4482507705688477
18700,7,0.0004670506344657437,3,128,7.447348594665527,,,,,,,geometry-fixedcompute-1m-vicreg-imagenet-50ksteps,1m,vicreg,imagenet,,,,2.0,0.23455709218978882,0.0078125,1.3881088495254517
18800,7,0.0004660043353749491,3,128,7.427858352661133,,,,,,,geometry-fixedcompute-1m-vicreg-imagenet-50ksteps,1m,vicreg,imagenet,,,,2.0,0.22132179141044617,0.01068115234375,1.6272351741790771
18900,7,0.00046494289390204747,3,128,6.307765007019043,,,,,,,geometry-fixedcompute-1m-vicreg-imagenet-50ksteps,1m,vicreg,imagenet,,,,2.0,0.18450385332107544,0.0062255859375,1.5398952960968018
19000,7,0.0004638663845426557,3,128,5.868882656097412,,,,,,,geometry-fixedcompute-1m-vicreg-imagenet-50ksteps,1m,vicreg,imagenet,,,,2.0,0.1560381054878235,0.006744384765625,1.7989848852157593
19100,7,0.0004627748828499074,3,128,5.273780822753906,,,,,,,geometry-fixedcompute-1m-vicreg-imagenet-50ksteps,1m,vicreg,imagenet,,,,2.0,0.13903969526290894,0.006317138671875,1.639585018157959
19200,7,0.000461668465429149,3,128,6.298070907592773,,,,,,,geometry-fixedcompute-1m-vicreg-imagenet-50ksteps,1m,vicreg,imagenet,,,,2.0,0.18781661987304688,0.007171630859375,1.4229679107666016
19300,7,0.0004605472099325649,3,128,6.560409069061279,,,,,,,geometry-fixedcompute-1m-vicreg-imagenet-50ksteps,1m,vicreg,imagenet,,,,2.0,0.1964808702468872,0.00732421875,1.4647938013076782
19400,7,0.00045941119505372654,3,128,7.5937628746032715,,,,,,,geometry-fixedcompute-1m-vicreg-imagenet-50ksteps,1m,vicreg,imagenet,,,,2.0,0.23697210848331451,0.00732421875,1.4858664274215698
19500,7,0.0004582605005220694,3,128,7.5545973777771,,,,,,,geometry-fixedcompute-1m-vicreg-imagenet-50ksteps,1m,vicreg,imagenet,,,,2.0,0.23025906085968018,0.007293701171875,1.6155036687850952
19600,7,0.0004570952070972972,3,128,5.822070121765137,,,,,,,geometry-fixedcompute-1m-vicreg-imagenet-50ksteps,1m,vicreg,imagenet,,,,2.0,0.15096819400787354,0.007080078125,1.8711073398590088
19700,7,0.0004559153965637145,3,128,5.3249969482421875,,,,,,,geometry-fixedcompute-1m-vicreg-imagenet-50ksteps,1m,vicreg,imagenet,,,,2.0,0.14732852578163147,0.00830078125,1.4347524642944336
19800,7,0.0004547211517244872,3,128,6.115383625030518,,,,,,,geometry-fixedcompute-1m-vicreg-imagenet-50ksteps,1m,vicreg,imagenet,,,,2.0,0.1660936027765274,0.007293701171875,1.7804263830184937
19900,7,0.00045351255639583006,3,128,6.923649787902832,,,,,,,geometry-fixedcompute-1m-vicreg-imagenet-50ksteps,1m,vicreg,imagenet,,,,2.0,0.21286118030548096,0.00738525390625,1.4175500869750977
20000,7,0.0004522896954011244,3,128,6.5611443519592285,,,,,,,geometry-fixedcompute-1m-vicreg-imagenet-50ksteps,1m,vicreg,imagenet,,,,2.0,0.1922353208065033,0.0067138671875,1.5872927904129028
20100,7,0.0004510526545649648,3,128,5.440074920654297,,,,,,,geometry-fixedcompute-1m-vicreg-imagenet-50ksteps,1m,vicreg,imagenet,,,,2.0,0.1496296226978302,0.00640869140625,1.5391782522201538
20200,7,0.00044980152070713615,3,128,5.880015850067139,,,,,,,geometry-fixedcompute-1m-vicreg-imagenet-50ksteps,1m,vicreg,imagenet,,,,2.0,0.1624709963798523,0.0069580078125,1.644412875175476
20300,7,0.0004485363816365206,3,128,6.113597393035889,,,,,,,geometry-fixedcompute-1m-vicreg-imagenet-50ksteps,1m,vicreg,imagenet,,,,2.0,0.1747068166732788,0.0074462890625,1.5594033002853394
20400,7,0.0004472573261449342,3,128,5.642359733581543,,,,,,,geometry-fixedcompute-1m-vicreg-imagenet-50ksteps,1m,vicreg,imagenet,,,,2.0,0.16051432490348816,0.00665283203125,1.4634864330291748
20500,7,0.00044596444400089554,3,128,6.724888324737549,,,,,,,geometry-fixedcompute-1m-vicreg-imagenet-50ksteps,1m,vicreg,imagenet,,,,2.0,0.208548903465271,0.00640869140625,1.3510093688964844
20600,7,0.0004446578259433245,3,128,7.111745357513428,,,,,,,geometry-fixedcompute-1m-vicreg-imagenet-50ksteps,1m,vicreg,imagenet,,,,2.0,0.21563370525836945,0.0074462890625,1.5343796014785767
20700,7,0.0004433375636751747,3,128,6.656898498535156,,,,,,,geometry-fixedcompute-1m-vicreg-imagenet-50ksteps,1m,vicreg,imagenet,,,,2.0,0.1971467137336731,0.00787353515625,1.5309646129608154
20800,7,0.0004420037498569983,3,128,6.504980087280273,,,,,,,geometry-fixedcompute-1m-vicreg-imagenet-50ksteps,1m,vicreg,imagenet,,,,2.0,0.20391961932182312,0.006256103515625,1.250739336013794
20900,8,0.0004406564781004411,3,128,4.82640266418457,,,,,,,geometry-fixedcompute-1m-vicreg-imagenet-50ksteps,1m,vicreg,imagenet,,,,2.0,0.1318051666021347,0.00640869140625,1.371117115020752
21000,8,0.000439295842961674,3,128,5.755782604217529,,,,,,,geometry-fixedcompute-1m-vicreg-imagenet-50ksteps,1m,vicreg,imagenet,,,,2.0,0.16239166259765625,0.006591796875,1.5309520959854126
21100,8,0.00043792193993475587,3,128,6.122771263122559,,,,,,,geometry-fixedcompute-1m-vicreg-imagenet-50ksteps,1m,vicreg,imagenet,,,,2.0,0.1843212991952896,0.0067138671875,1.3467695713043213
21200,8,0.0004365348654449318,3,128,5.059927463531494,,,,,,,geometry-fixedcompute-1m-vicreg-imagenet-50ksteps,1m,vicreg,imagenet,,,,2.0,0.14022648334503174,0.00677490234375,1.3853200674057007
21300,8,0.0004351347168418642,3,128,5.5715718269348145,,,,,,,geometry-fixedcompute-1m-vicreg-imagenet-50ksteps,1m,vicreg,imagenet,,,,2.0,0.159273162484169,0.006805419921875,1.419820785522461
21400,8,0.000433721592392804,3,128,5.582762241363525,,,,,,,geometry-fixedcompute-1m-vicreg-imagenet-50ksteps,1m,vicreg,imagenet,,,,2.0,0.1596711128950119,0.00604248046875,1.4396170377731323
21500,8,0.00043229559127568956,3,128,5.319667339324951,,,,,,,geometry-fixedcompute-1m-vicreg-imagenet-50ksteps,1m,vicreg,imagenet,,,,2.0,0.15059377253055573,0.00738525390625,1.3702526092529297
21600,8,0.0004308568135721894,3,128,5.824516296386719,,,,,,,geometry-fixedcompute-1m-vicreg-imagenet-50ksteps,1m,vicreg,imagenet,,,,2.0,0.14422032237052917,0.0064697265625,2.056898832321167
21700,8,0.0004294053602606763,3,128,5.303572654724121,,,,,,,geometry-fixedcompute-1m-vicreg-imagenet-50ksteps,1m,vicreg,imagenet,,,,2.0,0.1521987020969391,0.006103515625,1.3462610244750977
21800,8,0.0004279413332091415,3,128,5.7652130126953125,,,,,,,geometry-fixedcompute-1m-vicreg-imagenet-50ksteps,1m,vicreg,imagenet,,,,2.0,0.1674685925245285,0.00811767578125,1.3753736019134521
21900,8,0.000426464835168044,3,128,6.938610076904297,,,,,,,geometry-fixedcompute-1m-vicreg-imagenet-50ksteps,1m,vicreg,imagenet,,,,2.0,0.21532315015792847,0.00634765625,1.3973283767700195
22000,8,0.0004249759697630992,3,128,5.508883953094482,,,,,,,geometry-fixedcompute-1m-vicreg-imagenet-50ksteps,1m,vicreg,imagenet,,,,2.0,0.15762925148010254,0.006256103515625,1.4119030237197876
22100,8,0.0004234748414880087,3,128,5.389761447906494,,,,,,,geometry-fixedcompute-1m-vicreg-imagenet-50ksteps,1m,vicreg,imagenet,,,,2.0,0.1558946967124939,0.0064697265625,1.330284595489502
22200,8,0.0004219615556971227,3,128,7.092286586761475,,,,,,,geometry-fixedcompute-1m-vicreg-imagenet-50ksteps,1m,vicreg,imagenet,,,,2.0,0.21150341629981995,0.00701904296875,1.6289201974868774
22300,8,0.0004204362185980483,3,128,6.07588005065918,,,,,,,geometry-fixedcompute-1m-vicreg-imagenet-50ksteps,1m,vicreg,imagenet,,,,2.0,0.16800904273986816,0.00689697265625,1.7028026580810547
22400,8,0.00041889893724419514,3,128,6.570865631103516,,,,,,,geometry-fixedcompute-1m-vicreg-imagenet-50ksteps,1m,vicreg,imagenet,,,,2.0,0.1921120434999466,0.006500244140625,1.6059553623199463
22500,8,0.00041734981952726145,3,128,5.880229473114014,,,,,,,geometry-fixedcompute-1m-vicreg-imagenet-50ksteps,1m,vicreg,imagenet,,,,2.0,0.17634159326553345,0.006561279296875,1.3076272010803223
22600,8,0.0004157889741696617,3,128,6.056717872619629,,,,,,,geometry-fixedcompute-1m-vicreg-imagenet-50ksteps,1m,vicreg,imagenet,,,,2.0,0.18079087138175964,0.00640869140625,1.376789927482605
22700,8,0.00041421651071689767,3,128,7.401627063751221,,,,,,,geometry-fixedcompute-1m-vicreg-imagenet-50ksteps,1m,vicreg,imagenet,,,,2.0,0.22945217788219452,0.00665283203125,1.4993072748184204
22800,8,0.00041263253952986877,3,128,5.8587164878845215,,,,,,,geometry-fixedcompute-1m-vicreg-imagenet-50ksteps,1m,vicreg,imagenet,,,,2.0,0.1689516007900238,0.00567626953125,1.4933247566223145
22900,8,0.00041103717177712627,3,128,6.204952716827393,,,,,,,geometry-fixedcompute-1m-vicreg-imagenet-50ksteps,1m,vicreg,imagenet,,,,2.0,0.1808481514453888,0.00677490234375,1.514803409576416
23000,8,0.00040943051942707206,3,128,6.350583076477051,,,,,,,geometry-fixedcompute-1m-vicreg-imagenet-50ksteps,1m,vicreg,imagenet,,,,2.0,0.1737905591726303,0.0062255859375,1.850545883178711
23100,8,0.0004078126952400997,3,128,7.495311260223389,,,,,,,geometry-fixedcompute-1m-vicreg-imagenet-50ksteps,1m,vicreg,imagenet,,,,2.0,0.227621927857399,0.00762939453125,1.614333152770996
23200,8,0.0004061838127606807,3,128,6.003210067749023,,,,,,,geometry-fixedcompute-1m-vicreg-imagenet-50ksteps,1m,vicreg,imagenet,,,,2.0,0.17361027002334595,0.005615234375,1.5223281383514404
23300,8,0.0004045439863093963,3,128,5.438757419586182,,,,,,,geometry-fixedcompute-1m-vicreg-imagenet-50ksteps,1m,vicreg,imagenet,,,,2.0,0.1546764075756073,0.00531005859375,1.4390347003936768
23400,8,0.0004028933309749125,3,128,7.861451625823975,,,,,,,geometry-fixedcompute-1m-vicreg-imagenet-50ksteps,1m,vicreg,imagenet,,,,2.0,0.24126535654067993,0.006500244140625,1.667708396911621
23500,9,0.0004012319626059038,3,128,5.486917495727539,,,,,,,geometry-fixedcompute-1m-vicreg-imagenet-50ksteps,1m,vicreg,imagenet,,,,2.0,0.15684136748313904,0.006072998046875,1.4145166873931885
23600,9,0.00039955999780292277,3,128,7.119411945343018,,,,,,,geometry-fixedcompute-1m-vicreg-imagenet-50ksteps,1m,vicreg,imagenet,,,,2.0,0.2254752516746521,0.00732421875,1.2989369630813599
23700,9,0.0003978775539102158,3,128,5.586953163146973,,,,,,,geometry-fixedcompute-1m-vicreg-imagenet-50ksteps,1m,vicreg,imagenet,,,,2.0,0.15833771228790283,0.00543212890625,1.4927682876586914
23800,9,0.00039618474900748776,3,128,5.205845832824707,,,,,,,geometry-fixedcompute-1m-vicreg-imagenet-50ksteps,1m,vicreg,imagenet,,,,2.0,0.14359912276268005,0.00616455078125,1.4615709781646729
23900,9,0.0003944817019016155,3,128,5.652174949645996,,,,,,,geometry-fixedcompute-1m-vicreg-imagenet-50ksteps,1m,vicreg,imagenet,,,,2.0,0.16952750086784363,0.0059814453125,1.264573574066162
24000,9,0.0003927685321183087,3,128,5.1277031898498535,,,,,,,geometry-fixedcompute-1m-vicreg-imagenet-50ksteps,1m,vicreg,imagenet,,,,2.0,0.14763247966766357,0.004791259765625,1.3172622919082642
24100,9,0.0003910453598937212,3,128,7.06937837600708,,,,,,,geometry-fixedcompute-1m-vicreg-imagenet-50ksteps,1m,vicreg,imagenet,,,,2.0,0.2143542319536209,0.00836181640625,1.5015382766723633
24200,9,0.00038931230616601225,3,128,4.1907453536987305,,,,,,,geometry-fixedcompute-1m-vicreg-imagenet-50ksteps,1m,vicreg,imagenet,,,,2.0,0.10715720057487488,0.00518798828125,1.3819326162338257
24300,9,0.0003875694925668595,3,128,6.293271064758301,,,,,,,geometry-fixedcompute-1m-vicreg-imagenet-50ksteps,1m,vicreg,imagenet,,,,2.0,0.18705663084983826,0.00677490234375,1.4479100704193115
24400,9,0.00038581704141292186,3,128,5.613532543182373,,,,,,,geometry-fixedcompute-1m-vicreg-imagenet-50ksteps,1m,vicreg,imagenet,,,,2.0,0.1682586669921875,0.00555419921875,1.268394112586975
24500,9,0.00038405507569725566,3,128,7.061906814575195,,,,,,,geometry-fixedcompute-1m-vicreg-imagenet-50ksteps,1m,vicreg,imagenet,,,,2.0,0.21425651013851166,0.00628662109375,1.5482672452926636
24600,9,0.0003822837190806807,3,128,6.317103385925293,,,,,,,geometry-fixedcompute-1m-vicreg-imagenet-50ksteps,1m,vicreg,imagenet,,,,2.0,0.1961192786693573,0.0057373046875,1.2705671787261963
24700,9,0.00038050309588310373,3,128,7.366717338562012,,,,,,,geometry-fixedcompute-1m-vicreg-imagenet-50ksteps,1m,vicreg,imagenet,,,,2.0,0.22983892261981964,0.0089111328125,1.398087739944458
24800,9,0.0003787133310747911,3,128,4.957667350769043,,,,,,,geometry-fixedcompute-1m-vicreg-imagenet-50ksteps,1m,vicreg,imagenet,,,,2.0,0.14006401598453522,0.00537109375,1.3213013410568237
24900,9,0.00037691455026759966,3,128,4.661062240600586,,,,,,,geometry-fixedcompute-1m-vicreg-imagenet-50ksteps,1m,vicreg,imagenet,,,,2.0,0.12736225128173828,0.004974365234375,1.3524940013885498
25000,9,0.0003751068797061594,3,128,6.398465633392334,,,,,,,geometry-fixedcompute-1m-vicreg-imagenet-50ksteps,1m,vicreg,imagenet,,,,2.0,0.1941237449645996,0.006103515625,1.3930282592773438
25100,9,0.0003732904462590138,3,128,5.806012153625488,,,,,,,geometry-fixedcompute-1m-vicreg-imagenet-50ksteps,1m,vicreg,imagenet,,,,2.0,0.1730414628982544,0.0067138671875,1.3120067119598389
25200,9,0.0003714653774097174,3,128,5.396402835845947,,,,,,,geometry-fixedcompute-1m-vicreg-imagenet-50ksteps,1m,vicreg,imagenet,,,,2.0,0.1467036008834839,0.005126953125,1.60088312625885
25300,9,0.0003696318012478849,3,128,5.3754119873046875,,,,,,,geometry-fixedcompute-1m-vicreg-imagenet-50ksteps,1m,vicreg,imagenet,,,,2.0,0.15335804224014282,0.005828857421875,1.3959531784057617
25400,9,0.00036778984646020454,3,128,5.600457191467285,,,,,,,geometry-fixedcompute-1m-vicreg-imagenet-50ksteps,1m,vicreg,imagenet,,,,2.0,0.1681881695985794,0.006072998046875,1.244385838508606
25500,9,0.00036593964232140567,3,128,5.8450026512146,,,,,,,geometry-fixedcompute-1m-vicreg-imagenet-50ksteps,1m,vicreg,imagenet,,,,2.0,0.17944128811359406,0.006591796875,1.1939315795898438
25600,9,0.0003640813186851842,3,128,6.635438919067383,,,,,,,geometry-fixedcompute-1m-vicreg-imagenet-50ksteps,1m,vicreg,imagenet,,,,2.0,0.18336448073387146,0.007354736328125,1.8677332401275635
25700,9,0.0003622150059750918,3,128,5.064755439758301,,,,,,,geometry-fixedcompute-1m-vicreg-imagenet-50ksteps,1m,vicreg,imagenet,,,,2.0,0.1344946324825287,0.0050048828125,1.5773899555206299
25800,9,0.0003603408351753808,3,128,5.406381130218506,,,,,,,geometry-fixedcompute-1m-vicreg-imagenet-50ksteps,1m,vicreg,imagenet,,,,2.0,0.14827759563922882,0.005401611328125,1.5646755695343018
25900,9,0.00035845893782181037,3,128,5.450113773345947,,,,,,,geometry-fixedcompute-1m-vicreg-imagenet-50ksteps,1m,vicreg,imagenet,,,,2.0,0.15525931119918823,0.00579833984375,1.4240995645523071
26000,9,0.0003565694459924158,3,128,4.684138298034668,,,,,,,geometry-fixedcompute-1m-vicreg-imagenet-50ksteps,1m,vicreg,imagenet,,,,2.0,0.1277521550655365,0.00482177734375,1.3697288036346436
26100,10,0.00035467249229823944,3,128,4.607135772705078,,,,,,,geometry-fixedcompute-1m-vicreg-imagenet-50ksteps,1m,vicreg,imagenet,,,,2.0,0.12133918702602386,0.0057373046875,1.4301015138626099
