step,epoch,lr,world_size,bs,loss,sim,sigreg,V,run_name,scale,objective,init,reg,ep_partial,bhep
28500,10,0.00030726025941175587,1,384,0.006195633206516504,0.0008000872912816703,,2,geometry-fixedcompute-1m-eppartial-imagenet-50ksteps,1m,eppartial,imagenet,0.10871100425720215,0.10871100425720215,
28600,10,0.0003052212228054132,1,384,0.006019047927111387,0.0006049058283679187,,2,geometry-fixedcompute-1m-eppartial-imagenet-50ksteps,1m,eppartial,imagenet,0.10888774693012238,0.10888774693012238,
28700,11,0.00030317832812938594,1,384,0.006184504367411137,0.0006808342295698822,,2,geometry-fixedcompute-1m-eppartial-imagenet-50ksteps,1m,eppartial,imagenet,0.11075423657894135,0.11075423657894135,
28800,11,0.00030113171876105653,1,384,0.00582546554505825,0.00030284380773082376,,2,geometry-fixedcompute-1m-eppartial-imagenet-50ksteps,1m,eppartial,imagenet,0.11075527966022491,0.11075527966022491,
28900,11,0.0002990815383385165,1,384,0.0063072615303099155,0.0007322073797695339,,2,geometry-fixedcompute-1m-eppartial-imagenet-50ksteps,1m,eppartial,imagenet,0.11223328858613968,0.11223328858613968,
29000,11,0.0002970279307504874,1,384,0.006564533803611994,0.0012723394902423024,,2,geometry-fixedcompute-1m-eppartial-imagenet-50ksteps,1m,eppartial,imagenet,0.1071162223815918,0.1071162223815918,
29100,11,0.0002949710401262197,1,384,0.006240497343242168,0.0008416972123086452,,2,geometry-fixedcompute-1m-eppartial-imagenet-50ksteps,1m,eppartial,imagenet,0.1088177040219307,0.1088177040219307,
29200,11,0.0002929110108253798,1,384,0.005615456961095333,0.0003617486800067127,,2,geometry-fixedcompute-1m-eppartial-imagenet-50ksteps,1m,eppartial,imagenet,0.10543590784072876,0.10543590784072876,
29300,11,0.0002908479874279166,1,384,0.006120992358773947,0.0007528625428676605,,2,geometry-fixedcompute-1m-eppartial-imagenet-50ksteps,1m,eppartial,imagenet,0.10811545699834824,0.10811545699834824,
29400,11,0.0002887821147239155,1,384,0.005914622452110052,0.00043507362715899944,,2,geometry-fixedcompute-1m-eppartial-imagenet-50ksteps,1m,eppartial,imagenet,0.1100260466337204,0.1100260466337204,
29500,11,0.0002867135377034353,1,384,0.0061486028134822845,0.0005255716387182474,,2,geometry-fixedcompute-1m-eppartial-imagenet-50ksteps,1m,eppartial,imagenet,0.11298619210720062,0.11298619210720062,
29600,11,0.0002846424015463339,1,384,0.006184238474816084,0.0008298888569697738,,2,geometry-fixedcompute-1m-eppartial-imagenet-50ksteps,1m,eppartial,imagenet,0.10791688412427902,0.10791688412427902,
29700,11,0.00028256885161207727,1,384,0.006181617267429829,0.000473115302156657,,2,geometry-fixedcompute-1m-eppartial-imagenet-50ksteps,1m,eppartial,imagenet,0.1146431490778923,0.1146431490778923,
29800,11,0.00028049303342953994,1,384,0.0067843059077858925,0.0013541424414142966,,2,geometry-fixedcompute-1m-eppartial-imagenet-50ksteps,1m,eppartial,imagenet,0.10995740443468094,0.10995740443468094,
29900,11,0.0002784150926867882,1,384,0.0058851949870586395,0.000667586806230247,,2,geometry-fixedcompute-1m-eppartial-imagenet-50ksteps,1m,eppartial,imagenet,0.10501974821090698,0.10501974821090698,
30000,11,0.00027633517522085795,1,384,0.005978683941066265,0.0006351107731461525,,2,geometry-fixedcompute-1m-eppartial-imagenet-50ksteps,1m,eppartial,imagenet,0.10750656574964523,0.10750656574964523,
30100,11,0.00027425342700751877,1,384,0.005881079472601414,0.0005302546778693795,,2,geometry-fixedcompute-1m-eppartial-imagenet-50ksteps,1m,eppartial,imagenet,0.10754674673080444,0.10754674673080444,
30200,11,0.0002721699941510273,1,384,0.005834890063852072,0.0004257808905094862,,2,geometry-fixedcompute-1m-eppartial-imagenet-50ksteps,1m,eppartial,imagenet,0.1086079552769661,0.1086079552769661,
30300,11,0.00027008502287387476,1,384,0.006398684810847044,0.0007440272020176053,,2,geometry-fixedcompute-1m-eppartial-imagenet-50ksteps,1m,eppartial,imagenet,0.11383717507123947,0.11383717507123947,
30400,11,0.00026799865950652446,1,384,0.00582927605137229,0.0006633219309151173,,2,geometry-fixedcompute-1m-eppartial-imagenet-50ksteps,1m,eppartial,imagenet,0.10398240387439728,0.10398240387439728,
30500,11,0.00026591105047714045,1,384,0.005969911348074675,0.0005514443037100136,,2,geometry-fixedcompute-1m-eppartial-imagenet-50ksteps,1m,eppartial,imagenet,0.10892078280448914,0.10892078280448914,
30600,11,0.0002638223423013126,1,384,0.006333140190690756,0.001110906945541501,,2,geometry-fixedcompute-1m-eppartial-imagenet-50ksteps,1m,eppartial,imagenet,0.10555556416511536,0.10555556416511536,
30700,11,0.0002617326815717717,1,384,0.006332834251224995,0.00077309540938586,,2,geometry-fixedcompute-1m-eppartial-imagenet-50ksteps,1m,eppartial,imagenet,0.11196786910295486,0.11196786910295486,
30800,11,0.00025964221494810275,1,384,0.00612235302105546,0.0007580430246889591,,2,geometry-fixedcompute-1m-eppartial-imagenet-50ksteps,1m,eppartial,imagenet,0.10804423689842224,0.10804423689842224,
30900,11,0.0002575510891464514,1,384,0.0066386982798576355,0.0011895899660885334,,2,geometry-fixedcompute-1m-eppartial-imagenet-50ksteps,1m,eppartial,imagenet,0.11017175018787384,0.11017175018787384,
31000,11,0.0002554594509292255,1,384,0.006370706018060446,0.0010383130284026265,,2,geometry-fixedcompute-1m-eppartial-imagenet-50ksteps,1m,eppartial,imagenet,0.10768617689609528,0.10768617689609528,
31100,11,0.0002533674470947974,1,384,0.007890097796916962,0.00241690780967474,,2,geometry-fixedcompute-1m-eppartial-imagenet-50ksteps,1m,eppartial,imagenet,0.11188071221113205,0.11188071221113205,
31200,11,0.0002512752244671984,1,384,0.00655924528837204,0.0011986326426267624,,2,geometry-fixedcompute-1m-eppartial-imagenet-50ksteps,1m,eppartial,imagenet,0.10841087996959686,0.10841087996959686,
31300,12,0.00024918292988581643,1,384,0.005444512702524662,0.00026463947142474353,,2,geometry-fixedcompute-1m-eppartial-imagenet-50ksteps,1m,eppartial,imagenet,0.10386209934949875,0.10386209934949875,
31400,12,0.0002470907101950889,1,384,0.005991773214191198,0.0004130959277972579,,2,geometry-fixedcompute-1m-eppartial-imagenet-50ksteps,1m,eppartial,imagenet,0.11198663711547852,0.11198663711547852,
31500,12,0.00024499871223419774,1,384,0.005764605477452278,0.0005122986040078104,,2,geometry-fixedcompute-1m-eppartial-imagenet-50ksteps,1m,eppartial,imagenet,0.10555844008922577,0.10555844008922577,
31600,12,0.00024290708282676213,1,384,0.006051942240446806,0.0002550415229052305,,2,geometry-fixedcompute-1m-eppartial-imagenet-50ksteps,1m,eppartial,imagenet,0.11619304865598679,0.11619304865598679,
31700,12,0.00024081596877053573,1,384,0.006015721708536148,0.0005475188954733312,,2,geometry-fixedcompute-1m-eppartial-imagenet-50ksteps,1m,eppartial,imagenet,0.10991157591342926,0.10991157591342926,
31800,12,0.00023872551682710305,1,384,0.005765113979578018,0.0007769223302602768,,2,geometry-fixedcompute-1m-eppartial-imagenet-50ksteps,1m,eppartial,imagenet,0.10054074972867966,0.10054074972867966,
31900,12,0.00023663587371157852,1,384,0.0065421294420957565,0.0011279142927378416,,2,geometry-fixedcompute-1m-eppartial-imagenet-50ksteps,1m,eppartial,imagenet,0.10941220819950104,0.10941220819950104,
32000,12,0.00023454718608231087,1,384,0.005946386139839888,0.0007971278391778469,,2,geometry-fixedcompute-1m-eppartial-imagenet-50ksteps,1m,eppartial,imagenet,0.1037822961807251,0.1037822961807251,
32100,12,0.0002324596005305893,1,384,0.007910415530204773,0.002592361532151699,,2,geometry-fixedcompute-1m-eppartial-imagenet-50ksteps,1m,eppartial,imagenet,0.10895345360040665,0.10895345360040665,
32200,12,0.00023037326357035543,1,384,0.006167196668684483,0.0005946538294665515,,2,geometry-fixedcompute-1m-eppartial-imagenet-50ksteps,1m,eppartial,imagenet,0.11204551160335541,0.11204551160335541,
32300,12,0.00022828832162792063,1,384,0.006245397962629795,0.0006899390718899667,,2,geometry-fixedcompute-1m-eppartial-imagenet-50ksteps,1m,eppartial,imagenet,0.11179912090301514,0.11179912090301514,
32400,12,0.0002262049210316887,1,384,0.006782518699765205,0.0014080418040975928,,2,geometry-fixedcompute-1m-eppartial-imagenet-50ksteps,1m,eppartial,imagenet,0.10889757424592972,0.10889757424592972,
32500,12,0.00022412320800188715,1,384,0.005654432345181704,0.000754082459025085,,2,geometry-fixedcompute-1m-eppartial-imagenet-50ksteps,1m,eppartial,imagenet,0.09876107424497604,0.09876107424497604,
32600,12,0.00022204332864030358,1,384,0.005779928993433714,0.0006769699975848198,,2,geometry-fixedcompute-1m-eppartial-imagenet-50ksteps,1m,eppartial,imagenet,0.10273614525794983,0.10273614525794983,
32700,12,0.0002199654289200327,1,384,0.005936062429100275,0.0005629200022667646,,2,geometry-fixedcompute-1m-eppartial-imagenet-50ksteps,1m,eppartial,imagenet,0.10802576690912247,0.10802576690912247,
32800,12,0.0002178896546752311,1,384,0.005847850814461708,0.0006056531565263867,,2,geometry-fixedcompute-1m-eppartial-imagenet-50ksteps,1m,eppartial,imagenet,0.1054496020078659,0.1054496020078659,
32900,12,0.00021581615159088242,1,384,0.006354620214551687,0.0010195246431976557,,2,geometry-fixedcompute-1m-eppartial-imagenet-50ksteps,1m,eppartial,imagenet,0.10772143304347992,0.10772143304347992,
33000,12,0.00021374506519257182,1,384,0.005949533544480801,0.000690909568220377,,2,geometry-fixedcompute-1m-eppartial-imagenet-50ksteps,1m,eppartial,imagenet,0.10586339235305786,0.10586339235305786,
33100,12,0.00021167654083627428,1,384,0.006738343276083469,0.0013671438209712505,,2,geometry-fixedcompute-1m-eppartial-imagenet-50ksteps,1m,eppartial,imagenet,0.10879112780094147,0.10879112780094147,
33200,12,0.00020961072369815053,1,384,0.005676941946148872,0.00022609432926401496,,2,geometry-fixedcompute-1m-eppartial-imagenet-50ksteps,1m,eppartial,imagenet,0.10924305021762848,0.10924305021762848,
33300,12,0.0002075477587643603,1,384,0.005884348880499601,0.0004467553226277232,,2,geometry-fixedcompute-1m-eppartial-imagenet-50ksteps,1m,eppartial,imagenet,0.10919862240552902,0.10919862240552902,
33400,12,0.0002054877908208857,1,384,0.0057853469625115395,0.0005648458027280867,,2,geometry-fixedcompute-1m-eppartial-imagenet-50ksteps,1m,eppartial,imagenet,0.10497487336397171,0.10497487336397171,
33500,12,0.000203430964443369,1,384,0.006580129731446505,0.0012350976467132568,,2,geometry-fixedcompute-1m-eppartial-imagenet-50ksteps,1m,eppartial,imagenet,0.10813573747873306,0.10813573747873306,
33600,12,0.00020137742398696734,1,384,0.005915022920817137,0.0003691898309625685,,2,geometry-fixedcompute-1m-eppartial-imagenet-50ksteps,1m,eppartial,imagenet,0.11128585040569305,0.11128585040569305,
33700,12,0.00019932731357622064,1,384,0.006388571113348007,0.0011835502227768302,,2,geometry-fixedcompute-1m-eppartial-imagenet-50ksteps,1m,eppartial,imagenet,0.10528396815061569,0.10528396815061569,
33800,12,0.00019728077709493596,1,384,0.005640640389174223,0.00033139559673145413,,2,geometry-fixedcompute-1m-eppartial-imagenet-50ksteps,1m,eppartial,imagenet,0.1065162941813469,0.1065162941813469,
33900,13,0.0001952379581760898,1,384,0.00603047339245677,0.0007172548212110996,,2,geometry-fixedcompute-1m-eppartial-imagenet-50ksteps,1m,eppartial,imagenet,0.10698162764310837,0.10698162764310837,
34000,13,0.00019319900019174743,1,384,0.0059640659019351006,0.0006147672538645566,,2,geometry-fixedcompute-1m-eppartial-imagenet-50ksteps,1m,eppartial,imagenet,0.10760074108839035,0.10760074108839035,
34100,13,0.00019116404624300033,1,384,0.005703219678252935,0.000429710082244128,,2,geometry-fixedcompute-1m-eppartial-imagenet-50ksteps,1m,eppartial,imagenet,0.10589990019798279,0.10589990019798279,
34200,13,0.0001891332391499233,1,384,0.005940347909927368,0.0003748974995687604,,2,geometry-fixedcompute-1m-eppartial-imagenet-50ksteps,1m,eppartial,imagenet,0.1116839051246643,0.1116839051246643,
34300,13,0.00018710672144155014,1,384,0.005843337159603834,0.000455243862234056,,2,geometry-fixedcompute-1m-eppartial-imagenet-50ksteps,1m,eppartial,imagenet,0.10821711272001266,0.10821711272001266,
34400,13,0.0001850846353458707,1,384,0.006688645575195551,0.0013686353340744972,,2,geometry-fixedcompute-1m-eppartial-imagenet-50ksteps,1m,eppartial,imagenet,0.10776884108781815,0.10776884108781815,
34500,13,0.00018306712277984952,1,384,0.0055602132342755795,0.00020332695567049086,,2,geometry-fixedcompute-1m-eppartial-imagenet-50ksteps,1m,eppartial,imagenet,0.10734105110168457,0.10734105110168457,
34600,13,0.00018105432533946497,1,384,0.005647561978548765,0.00022313406225293875,,2,geometry-fixedcompute-1m-eppartial-imagenet-50ksteps,1m,eppartial,imagenet,0.10871168971061707,0.10871168971061707,
34700,13,0.00017904638428977156,1,384,0.006385858170688152,0.0009039117721840739,,2,geometry-fixedcompute-1m-eppartial-imagenet-50ksteps,1m,eppartial,imagenet,0.11054283380508423,0.11054283380508423,
34800,13,0.00017704344055498542,1,384,0.00592767633497715,0.0005365234683267772,,2,geometry-fixedcompute-1m-eppartial-imagenet-50ksteps,1m,eppartial,imagenet,0.10835957527160645,0.10835957527160645,
34900,13,0.0001750456347085943,1,384,0.006811587605625391,0.0016368711367249489,,2,geometry-fixedcompute-1m-eppartial-imagenet-50ksteps,1m,eppartial,imagenet,0.10513120144605637,0.10513120144605637,
35000,13,0.00017305310696349096,1,384,0.006893429439514875,0.0018215219024568796,,2,geometry-fixedcompute-1m-eppartial-imagenet-50ksteps,1m,eppartial,imagenet,0.10325966775417328,0.10325966775417328,
35100,13,0.00017106599716213282,1,384,0.005780776962637901,0.0005503171123564243,,2,geometry-fixedcompute-1m-eppartial-imagenet-50ksteps,1m,eppartial,imagenet,0.10515951365232468,0.10515951365232468,
35200,13,0.0001690844447667272,1,384,0.005735685117542744,0.0003714506747201085,,2,geometry-fixedcompute-1m-eppartial-imagenet-50ksteps,1m,eppartial,imagenet,0.10765613615512848,0.10765613615512848,
35300,13,0.00016710858884944415,1,384,0.005670272279530764,0.00040119371260516346,,2,geometry-fixedcompute-1m-eppartial-imagenet-50ksteps,1m,eppartial,imagenet,0.10578276216983795,0.10578276216983795,
35400,13,0.0001651385680826546,1,384,0.0071919565089046955,0.0020706213545054197,,2,geometry-fixedcompute-1m-eppartial-imagenet-50ksteps,1m,eppartial,imagenet,0.10449732840061188,0.10449732840061188,
35500,13,0.00016317452072919913,1,384,0.005870483815670013,0.0005852588801644742,,2,geometry-fixedcompute-1m-eppartial-imagenet-50ksteps,1m,eppartial,imagenet,0.10628975927829742,0.10628975927829742,
35600,13,0.00016121658463268292,1,384,0.005575164221227169,0.00013095929170958698,,2,geometry-fixedcompute-1m-eppartial-imagenet-50ksteps,1m,eppartial,imagenet,0.10901506245136261,0.10901506245136261,
35700,13,0.0001592648972078028,1,384,0.005854769144207239,0.0005353051237761974,,2,geometry-fixedcompute-1m-eppartial-imagenet-50ksteps,1m,eppartial,imagenet,0.10692458599805832,0.10692458599805832,
35800,13,0.00015731959543070187,1,384,0.005679894704371691,0.00036375116906128824,,2,geometry-fixedcompute-1m-eppartial-imagenet-50ksteps,1m,eppartial,imagenet,0.10668662190437317,0.10668662190437317,
35900,13,0.00015538081582935656,1,384,0.005335792433470488,0.00014224066399037838,,2,geometry-fixedcompute-1m-eppartial-imagenet-50ksteps,1m,eppartial,imagenet,0.10401327162981033,0.10401327162981033,
36000,13,0.000153448694473995,1,384,0.00677337683737278,0.0014213758986443281,,2,geometry-fixedcompute-1m-eppartial-imagenet-50ksteps,1m,eppartial,imagenet,0.108461394906044,0.108461394906044,
36100,13,0.0001515233669675453,1,384,0.006098165176808834,0.0007207372109405696,,2,geometry-fixedcompute-1m-eppartial-imagenet-50ksteps,1m,eppartial,imagenet,0.10826928913593292,0.10826928913593292,
36200,13,0.00014960496843612167,1,384,0.005635933950543404,0.0004057902260683477,,2,geometry-fixedcompute-1m-eppartial-imagenet-50ksteps,1m,eppartial,imagenet,0.10500866174697876,0.10500866174697876,
36300,13,0.00014769363351953805,1,384,0.00549285626038909,0.00034981052158400416,,2,geometry-fixedcompute-1m-eppartial-imagenet-50ksteps,1m,eppartial,imagenet,0.10321072489023209,0.10321072489023209,
36400,13,0.00014578949636185942,1,384,0.006156055256724358,0.0011469470337033272,,2,geometry-fixedcompute-1m-eppartial-imagenet-50ksteps,1m,eppartial,imagenet,0.10132911801338196,0.10132911801338196,
36500,14,0.00014389269060198772,1,384,0.005531323608011007,0.00046245797420851886,,2,geometry-fixedcompute-1m-eppartial-imagenet-50ksteps,1m,eppartial,imagenet,0.10183976590633392,0.10183976590633392,
36600,14,0.00014200334936428197,1,384,0.007489778101444244,0.0022391388192772865,,2,geometry-fixedcompute-1m-eppartial-imagenet-50ksteps,1m,eppartial,imagenet,0.10725192725658417,0.10725192725658417,
36700,14,0.0001401216052492153,1,384,0.00577858230099082,0.0004664152511395514,,2,geometry-fixedcompute-1m-eppartial-imagenet-50ksteps,1m,eppartial,imagenet,0.10670975595712662,0.10670975595712662,
36800,14,0.00013824759032406842,1,384,0.005460748914629221,0.00023613497614860535,,2,geometry-fixedcompute-1m-eppartial-imagenet-50ksteps,1m,eppartial,imagenet,0.10472841560840607,0.10472841560840607,
36900,14,0.0001363814361136612,1,384,0.005533234216272831,0.00043910692329518497,,2,geometry-fixedcompute-1m-eppartial-imagenet-50ksteps,1m,eppartial,imagenet,0.10232165455818176,0.10232165455818176,
37000,14,0.0001345232735911211,1,384,0.005623405333608389,0.0002999952412210405,,2,geometry-fixedcompute-1m-eppartial-imagenet-50ksteps,1m,eppartial,imagenet,0.10676819831132889,0.10676819831132889,
37100,14,0.0001326732331686923,1,384,0.005523604340851307,0.0003879558644257486,,2,geometry-fixedcompute-1m-eppartial-imagenet-50ksteps,1m,eppartial,imagenet,0.10310092568397522,0.10310092568397522,
37200,14,0.0001308314446885811,1,384,0.006051469128578901,0.0006489040679298341,,2,geometry-fixedcompute-1m-eppartial-imagenet-50ksteps,1m,eppartial,imagenet,0.1087002083659172,0.1087002083659172,
37300,14,0.00012899803741384444,1,384,0.005425445735454559,0.00013611302711069584,,2,geometry-fixedcompute-1m-eppartial-imagenet-50ksteps,1m,eppartial,imagenet,0.10592276602983475,0.10592276602983475,
37400,14,0.0001271731400193172,1,384,0.005661637056618929,0.0007900957716628909,,2,geometry-fixedcompute-1m-eppartial-imagenet-50ksteps,1m,eppartial,imagenet,0.09822091460227966,0.09822091460227966,
37500,14,0.00012535688058258176,1,384,0.005289347376674414,0.0005733357393182814,,2,geometry-fixedcompute-1m-eppartial-imagenet-50ksteps,1m,eppartial,imagenet,0.09489355981349945,0.09489355981349945,
37600,14,0.00012354938657497893,1,384,0.006070317700505257,0.0007738544372841716,,2,geometry-fixedcompute-1m-eppartial-imagenet-50ksteps,1m,eppartial,imagenet,0.10670311748981476,0.10670311748981476,
